time,v(vout)
5.83500000e-08,7.63019154e-01
5.84500000e-08,7.63019158e-01
5.85500000e-08,7.63019154e-01
5.86500000e-08,7.63019158e-01
5.87500000e-08,7.63019154e-01
5.88500000e-08,7.63019157e-01
5.89500000e-08,7.63019154e-01
5.90500000e-08,7.63019157e-01
5.91500000e-08,7.63019153e-01
5.92500000e-08,7.63019157e-01
5.93500000e-08,7.63019153e-01
5.94500000e-08,7.63019157e-01
5.95500000e-08,7.63019153e-01
5.96500000e-08,7.63019157e-01
5.97500000e-08,7.63019153e-01
5.98500000e-08,7.63019157e-01
5.99500000e-08,7.63019153e-01
6.00000000e-08,7.63019157e-01
6.00100000e-08,7.62332734e-01
6.00300000e-08,7.61216321e-01
6.00700000e-08,7.59683410e-01
6.01500000e-08,7.56964897e-01
6.02500000e-08,7.53392828e-01
6.03500000e-08,7.49498110e-01
6.04500000e-08,7.45185105e-01
6.05500000e-08,7.40399904e-01
6.06500000e-08,7.35072839e-01
6.07500000e-08,7.29132982e-01
6.08500000e-08,7.22499038e-01
6.09500000e-08,7.15082857e-01
6.10500000e-08,7.06790756e-01
6.11500000e-08,6.97527552e-01
6.12500000e-08,6.87205457e-01
6.13500000e-08,6.75758329e-01
6.14500000e-08,6.63165191e-01
6.15500000e-08,6.49475654e-01
6.16500000e-08,6.34822893e-01
6.17500000e-08,6.19401495e-01
6.18500000e-08,6.03417068e-01
6.19500000e-08,5.87039590e-01
6.20500000e-08,5.70388974e-01
6.21500000e-08,5.53543659e-01
6.22500000e-08,5.36555530e-01
6.23500000e-08,5.19459644e-01
6.24500000e-08,5.02280884e-01
6.25500000e-08,4.85037091e-01
6.26500000e-08,4.67741933e-01
6.27500000e-08,4.50405881e-01
6.28500000e-08,4.33037746e-01
6.29500000e-08,4.15644902e-01
6.30500000e-08,3.98234380e-01
6.31500000e-08,3.80812910e-01
6.32500000e-08,3.63387965e-01
6.33500000e-08,3.45967938e-01
6.34500000e-08,3.28563449e-01
6.35500000e-08,3.11187973e-01
6.36500000e-08,2.93859716e-01
6.37500000e-08,2.76602948e-01
6.38500000e-08,2.59450408e-01
6.39500000e-08,2.42444598e-01
6.40500000e-08,2.25638537e-01
6.41500000e-08,2.09092537e-01
6.42500000e-08,1.92867428e-01
6.43500000e-08,1.77015466e-01
6.44500000e-08,1.61577563e-01
6.45500000e-08,1.46589700e-01
6.46500000e-08,1.32095121e-01
6.47500000e-08,1.18152977e-01
6.48500000e-08,1.04841021e-01
6.49500000e-08,9.22519484e-02
6.50500000e-08,8.04860058e-02
6.51500000e-08,6.96399526e-02
6.52500000e-08,5.97948453e-02
6.53500000e-08,5.10038488e-02
6.54500000e-08,4.32835583e-02
6.55500000e-08,3.66095594e-02
6.56500000e-08,3.09167686e-02
6.57500000e-08,2.61007751e-02
6.58500000e-08,2.20162540e-02
6.59500000e-08,1.84700917e-02
6.60500000e-08,1.52310277e-02
6.61500000e-08,1.21153363e-02
6.62500000e-08,9.19049154e-03
6.63500000e-08,6.78498952e-03
6.64500000e-08,5.03214353e-03
6.65500000e-08,3.79228236e-03
6.66500000e-08,2.91044800e-03
6.67500000e-08,2.27087117e-03
6.68500000e-08,1.80132084e-03
6.69500000e-08,1.44763823e-03
6.70500000e-08,1.17762171e-03
6.71500000e-08,9.69837195e-04
6.72500000e-08,8.06359706e-04
6.73500000e-08,6.76075550e-04
6.74500000e-08,5.70143335e-04
6.75500000e-08,4.82675823e-04
6.76500000e-08,4.09168632e-04
6.77500000e-08,3.46478719e-04
6.78500000e-08,2.92257093e-04
6.79500000e-08,2.44794565e-04
6.80500000e-08,2.02825182e-04
6.81500000e-08,1.65381552e-04
6.82500000e-08,1.31747424e-04
6.83500000e-08,1.01341990e-04
6.84500000e-08,7.37349054e-05
6.85500000e-08,4.85523181e-05
6.86500000e-08,2.55183870e-05
6.87500000e-08,4.37468756e-06
6.88500000e-08,-1.57047989e-05
6.89500000e-08,-3.33521868e-05
6.90500000e-08,-5.00274307e-05
6.91500000e-08,-6.52271445e-05
6.92500000e-08,-7.94622544e-05
6.93500000e-08,-9.25965236e-05
6.94500000e-08,-1.04866964e-04
6.95500000e-08,-1.16276738e-04
6.96500000e-08,-1.26944905e-04
6.97500000e-08,-1.36923940e-04
6.98500000e-08,-1.46279355e-04
6.99500000e-08,-1.55077872e-04
7.00000000e-08,-1.59279537e-04
7.00100000e-08,-3.49476694e-05
7.00300000e-08,8.44609670e-05
7.00700000e-08,1.02730732e-04
7.01500000e-08,9.25137617e-05
7.02500000e-08,8.87125222e-05
7.03500000e-08,8.16434213e-05
7.04500000e-08,7.70641296e-05
7.05500000e-08,7.18695273e-05
7.06500000e-08,6.75288716e-05
7.07500000e-08,6.33908674e-05
7.08500000e-08,5.95367987e-05
7.09500000e-08,5.61161092e-05
7.10500000e-08,5.27619410e-05
7.11500000e-08,4.98872483e-05
7.12500000e-08,4.69816632e-05
7.13500000e-08,4.45465951e-05
7.14500000e-08,4.20267538e-05
7.15500000e-08,3.99546259e-05
7.16500000e-08,3.77617445e-05
7.17500000e-08,3.59926156e-05
7.18500000e-08,3.40756767e-05
7.19500000e-08,3.25609269e-05
7.20500000e-08,3.08767820e-05
7.21500000e-08,2.95763256e-05
7.22500000e-08,2.80888147e-05
7.23500000e-08,2.69693879e-05
7.24500000e-08,2.56482912e-05
7.25500000e-08,2.46821898e-05
7.26500000e-08,2.35022761e-05
7.27500000e-08,2.26663870e-05
7.28500000e-08,2.16065831e-05
7.29500000e-08,2.08816004e-05
7.30500000e-08,1.99242826e-05
7.31500000e-08,1.92940506e-05
7.32500000e-08,1.84244784e-05
7.33500000e-08,1.78754771e-05
7.34500000e-08,1.70812929e-05
7.35500000e-08,1.66021756e-05
7.36500000e-08,1.58730146e-05
7.37500000e-08,1.54542530e-05
7.38500000e-08,1.47814091e-05
7.39500000e-08,1.44149834e-05
7.40500000e-08,1.37911199e-05
7.41500000e-08,1.34702704e-05
7.42500000e-08,1.28891996e-05
7.43500000e-08,1.26082106e-05
7.44500000e-08,1.20647023e-05
7.45500000e-08,1.18187312e-05
7.46500000e-08,1.13083462e-05
7.47500000e-08,1.10932835e-05
7.48500000e-08,1.06122511e-05
7.49500000e-08,1.04245882e-05
7.50500000e-08,9.96969423e-06
7.51500000e-08,9.80643492e-06
7.52500000e-08,9.37492278e-06
7.53500000e-08,9.23349378e-06
7.54500000e-08,8.82300074e-06
7.55500000e-08,8.70118487e-06
7.56500000e-08,8.30967265e-06
7.57500000e-08,8.20555619e-06
7.58500000e-08,7.83125364e-06
7.59500000e-08,7.74316813e-06
7.60500000e-08,7.38454358e-06
7.61500000e-08,7.31103523e-06
7.62500000e-08,6.96674498e-06
7.63500000e-08,6.90653959e-06
7.64500000e-08,6.57540709e-06
7.65500000e-08,6.52738268e-06
7.66500000e-08,6.20836866e-06
7.67500000e-08,6.17153005e-06
7.68500000e-08,5.86371497e-06
7.69500000e-08,5.83718040e-06
7.70500000e-08,5.53974296e-06
7.71500000e-08,5.52272036e-06
7.72500000e-08,5.23493124e-06
7.73500000e-08,5.22671131e-06
7.74500000e-08,4.94790944e-06
7.75500000e-08,4.94785439e-06
7.76500000e-08,4.67744812e-06
7.77500000e-08,4.68497791e-06
7.78500000e-08,4.42242644e-06
7.79500000e-08,4.43701557e-06
7.80500000e-08,4.18183300e-06
7.81500000e-08,4.20299748e-06
7.82500000e-08,3.95473241e-06
7.83500000e-08,3.98203792e-06
7.84500000e-08,3.74028332e-06
7.85500000e-08,3.77331965e-06
7.86500000e-08,3.53769913e-06
7.87500000e-08,3.57609679e-06
7.88500000e-08,3.34626062e-06
7.89500000e-08,3.38967227e-06
7.90500000e-08,3.16529969e-06
7.91500000e-08,3.21340762e-06
7.92500000e-08,2.99420316e-06
7.93500000e-08,3.04670633e-06
7.94500000e-08,2.83239049e-06
7.95500000e-08,2.88901581e-06
7.96500000e-08,2.67933184e-06
7.97500000e-08,2.73982011e-06
7.98500000e-08,2.53452634e-06
7.99500000e-08,2.59863273e-06
8.00500000e-08,2.39750720e-06
8.01500000e-08,2.46501012e-06
8.02500000e-08,2.26783808e-06
8.03500000e-08,2.33852630e-06
8.04500000e-08,2.14511259e-06
8.05500000e-08,2.21878351e-06
8.06500000e-08,2.02894358e-06
8.07500000e-08,2.10541252e-06
8.08500000e-08,1.91897236e-06
8.09500000e-08,1.99806249e-06
8.10500000e-08,1.81486043e-06
8.11500000e-08,1.89640619e-06
8.12500000e-08,1.71628514e-06
8.13500000e-08,1.80013320e-06
8.14500000e-08,1.62295055e-06
8.15500000e-08,1.70895175e-06
8.16500000e-08,1.53456851e-06
8.17500000e-08,1.62258701e-06
8.18500000e-08,1.45087670e-06
8.19500000e-08,1.54077845e-06
8.20500000e-08,1.37162001e-06
8.21500000e-08,1.46328346e-06
8.22500000e-08,1.29656143e-06
8.23500000e-08,1.38987120e-06
8.24500000e-08,1.22547698e-06
8.25500000e-08,1.32031961e-06
8.26500000e-08,1.15815235e-06
8.27500000e-08,1.25442729e-06
8.28500000e-08,1.09438929e-06
8.29500000e-08,1.19199686e-06
8.30500000e-08,1.03399675e-06
8.31500000e-08,1.13284453e-06
8.32500000e-08,9.76797158e-07
8.33500000e-08,1.07679734e-06
8.34500000e-08,9.22618730e-07
8.35500000e-08,1.02368761e-06
8.36500000e-08,8.71304320e-07
8.37500000e-08,9.73363027e-07
8.38500000e-08,8.22698264e-07
8.39500000e-08,9.25674768e-07
8.40500000e-08,7.76660436e-07
8.41500000e-08,8.80482386e-07
8.42500000e-08,7.33053165e-07
8.43500000e-08,8.37653389e-07
8.44500000e-08,6.91749931e-07
8.45500000e-08,7.97066609e-07
8.46500000e-08,6.52626129e-07
8.47500000e-08,7.58601496e-07
8.48500000e-08,6.15569067e-07
8.49500000e-08,7.22144397e-07
8.50500000e-08,5.80469737e-07
8.51500000e-08,6.87591483e-07
8.52500000e-08,5.47223436e-07
8.53500000e-08,6.54840771e-07
8.54500000e-08,5.15733377e-07
8.55500000e-08,6.23801659e-07
8.56500000e-08,4.85908157e-07
8.57500000e-08,5.94376578e-07
8.58500000e-08,4.57657601e-07
8.59500000e-08,5.66489390e-07
8.60500000e-08,4.30900434e-07
8.61500000e-08,5.40049706e-07
8.62500000e-08,4.05557248e-07
8.63500000e-08,5.14990943e-07
8.64500000e-08,3.81555338e-07
8.65500000e-08,4.91234184e-07
8.66500000e-08,3.58823732e-07
8.67500000e-08,4.68714254e-07
8.68500000e-08,3.37292413e-07
8.69500000e-08,4.47360347e-07
8.70500000e-08,3.16902585e-07
8.71500000e-08,4.27119882e-07
8.72500000e-08,2.97592995e-07
8.73500000e-08,4.07927135e-07
8.74500000e-08,2.79305473e-07
8.75500000e-08,3.89732761e-07
8.76500000e-08,2.61987193e-07
8.77500000e-08,3.72480884e-07
8.78500000e-08,2.45588057e-07
8.79500000e-08,3.56120612e-07
8.80500000e-08,2.30058574e-07
8.81500000e-08,3.40608906e-07
8.82500000e-08,2.15352495e-07
8.83500000e-08,3.25900633e-07
8.84500000e-08,2.01428470e-07
8.85500000e-08,3.11949544e-07
8.86500000e-08,1.88244220e-07
8.87500000e-08,2.98722041e-07
8.88500000e-08,1.75762570e-07
8.89500000e-08,2.86176419e-07
8.90500000e-08,1.63943187e-07
8.91500000e-08,2.74277257e-07
8.92500000e-08,1.52755461e-07
8.93500000e-08,2.62991625e-07
8.94500000e-08,1.42163085e-07
8.95500000e-08,2.52285626e-07
8.96500000e-08,1.32136394e-07
8.97500000e-08,2.42132013e-07
8.98500000e-08,1.22645843e-07
8.99500000e-08,2.32498754e-07
9.00500000e-08,1.13661608e-07
9.01500000e-08,2.32677280e-07
9.02500000e-08,1.09154319e-07
9.03500000e-08,2.21264242e-07
9.04500000e-08,1.02219524e-07
9.05500000e-08,2.12033761e-07
9.06500000e-08,9.48127622e-08
9.07500000e-08,2.03778355e-07
9.08500000e-08,8.75316785e-08
9.09500000e-08,1.96107062e-07
9.10500000e-08,8.05583097e-08
9.11500000e-08,1.88878127e-07
9.12500000e-08,7.39313106e-08
9.13500000e-08,1.82032624e-07
9.14500000e-08,6.76537084e-08
9.15500000e-08,1.75543034e-07
9.16500000e-08,6.17113678e-08
9.17500000e-08,1.69381819e-07
9.18500000e-08,5.60903385e-08
9.19500000e-08,1.63534589e-07
9.20500000e-08,5.07708236e-08
9.21500000e-08,1.57984294e-07
9.22500000e-08,4.57419181e-08
9.23500000e-08,1.52712257e-07
9.24500000e-08,4.09849276e-08
9.25500000e-08,1.47707200e-07
9.26500000e-08,3.64861484e-08
9.27500000e-08,1.42955228e-07
9.28500000e-08,3.22333787e-08
9.29500000e-08,1.38440420e-07
9.30500000e-08,2.82131884e-08
9.31500000e-08,1.34152262e-07
9.32500000e-08,2.44127094e-08
9.33500000e-08,1.30078144e-07
9.34500000e-08,2.08217310e-08
9.35500000e-08,1.26208148e-07
9.36500000e-08,1.74253000e-08
9.37500000e-08,1.22530756e-07
9.38500000e-08,1.42174625e-08
9.39500000e-08,1.19035879e-07
9.40500000e-08,1.11897832e-08
9.41500000e-08,1.15712867e-07
9.42500000e-08,8.32764174e-09
9.43500000e-08,1.12555285e-07
9.44500000e-08,5.62500264e-09
9.45500000e-08,1.09552167e-07
9.46500000e-08,3.07309491e-09
9.47500000e-08,1.06697312e-07
9.48500000e-08,6.64347795e-10
9.49500000e-08,1.03984297e-07
9.50500000e-08,-1.61060661e-09
9.51500000e-08,1.01591229e-07
9.52500000e-08,-3.85645339e-09
9.53500000e-08,9.93781411e-08
9.54500000e-08,-6.01099160e-09
9.55500000e-08,9.72966763e-08
9.56500000e-08,-8.05561938e-09
9.57500000e-08,9.53191034e-08
9.58500000e-08,-9.98617584e-09
9.59500000e-08,9.34381617e-08
9.60500000e-08,-1.18098185e-08
9.61500000e-08,9.16460277e-08
9.62500000e-08,-1.35250996e-08
9.63500000e-08,8.99355237e-08
9.64500000e-08,-1.51406089e-08
9.65500000e-08,8.83038029e-08
9.66500000e-08,-1.66623042e-08
9.67500000e-08,8.67450915e-08
9.68500000e-08,-1.80937698e-08
9.69500000e-08,8.52581832e-08
9.70500000e-08,-1.94414459e-08
9.71500000e-08,8.38371518e-08
9.72500000e-08,-2.07062715e-08
9.73500000e-08,8.24775807e-08
9.74500000e-08,-2.18954304e-08
9.75500000e-08,8.11802576e-08
9.76500000e-08,-2.30134139e-08
9.77500000e-08,7.99389344e-08
9.78500000e-08,-2.40607494e-08
9.79500000e-08,7.87503339e-08
9.80500000e-08,-2.50452930e-08
9.81500000e-08,7.76141261e-08
9.82500000e-08,-2.59667915e-08
9.83500000e-08,7.65246709e-08
9.84500000e-08,-2.68294145e-08
9.85500000e-08,7.54812389e-08
9.86500000e-08,-2.76385400e-08
9.87500000e-08,7.44826814e-08
9.88500000e-08,-2.83934911e-08
9.89500000e-08,7.35252100e-08
9.90500000e-08,-2.91015981e-08
9.91500000e-08,7.26052783e-08
9.92500000e-08,-2.97588708e-08
9.93500000e-08,7.17246168e-08
9.94500000e-08,-3.03746081e-08
9.95500000e-08,7.08777588e-08
9.96500000e-08,-3.09482512e-08
9.97500000e-08,7.00641703e-08
9.98500000e-08,-3.14802125e-08
9.99500000e-08,6.92830468e-08
1.00050000e-07,-3.19761098e-08
1.00150000e-07,6.85317489e-08
1.00250000e-07,-3.24363708e-08
1.00350000e-07,6.78086104e-08
1.00450000e-07,-3.28616039e-08
1.00550000e-07,6.71137611e-08
1.00650000e-07,-3.32560552e-08
1.00750000e-07,6.64422298e-08
1.00850000e-07,-3.36203438e-08
1.00950000e-07,6.57951543e-08
1.01050000e-07,-3.39557031e-08
1.01150000e-07,6.51724238e-08
1.01250000e-07,-3.42625729e-08
1.01350000e-07,6.45743679e-08
1.01450000e-07,-3.45450070e-08
1.01550000e-07,6.39936728e-08
1.01650000e-07,-3.48034709e-08
1.01750000e-07,6.34325134e-08
1.01850000e-07,-3.50376758e-08
1.01950000e-07,6.28922440e-08
1.02050000e-07,-3.52504799e-08
1.02150000e-07,6.23679603e-08
1.02250000e-07,-3.54420463e-08
1.02350000e-07,6.18615820e-08
1.02450000e-07,-3.56155499e-08
1.02550000e-07,6.13723648e-08
1.02650000e-07,-3.57708554e-08
1.02750000e-07,6.08967338e-08
1.02850000e-07,-3.59069209e-08
1.02950000e-07,6.04343246e-08
1.03050000e-07,-3.60274701e-08
1.03150000e-07,5.99889615e-08
1.03250000e-07,-3.61336041e-08
1.03350000e-07,5.95549915e-08
1.03450000e-07,-3.62236636e-08
1.03550000e-07,5.91333379e-08
1.03650000e-07,-3.63003662e-08
1.03750000e-07,5.87247058e-08
1.03850000e-07,-3.63619568e-08
1.03950000e-07,5.83260875e-08
1.04050000e-07,-3.64126505e-08
1.04150000e-07,5.79394781e-08
1.04250000e-07,-3.64523363e-08
1.04350000e-07,5.75621136e-08
1.04450000e-07,-3.64811549e-08
1.04550000e-07,5.71950746e-08
1.04650000e-07,-3.64973988e-08
1.04750000e-07,5.68343602e-08
1.04850000e-07,-3.65049647e-08
1.04950000e-07,5.64873454e-08
1.05050000e-07,-3.65041019e-08
1.05150000e-07,5.61450802e-08
1.05250000e-07,-3.64915187e-08
1.05350000e-07,5.58123669e-08
1.05450000e-07,-3.64741955e-08
1.05550000e-07,5.54875636e-08
1.05650000e-07,-3.64449550e-08
1.05750000e-07,5.51679162e-08
1.05850000e-07,-3.64121376e-08
1.05950000e-07,5.48575519e-08
1.06050000e-07,-3.63706080e-08
1.06150000e-07,5.45518587e-08
1.06250000e-07,-3.63220236e-08
1.06350000e-07,5.42530073e-08
1.06450000e-07,-3.62683585e-08
1.06550000e-07,5.39614940e-08
1.06650000e-07,-3.62073994e-08
1.06750000e-07,5.36720938e-08
1.06850000e-07,-3.61419279e-08
1.06950000e-07,5.33927541e-08
1.07050000e-07,-3.60713073e-08
1.07150000e-07,5.31157485e-08
1.07250000e-07,-3.59962843e-08
1.07350000e-07,5.28437509e-08
1.07450000e-07,-3.59152599e-08
1.07550000e-07,5.25760189e-08
1.07650000e-07,-3.58305332e-08
1.07750000e-07,5.23144572e-08
1.07850000e-07,-3.57423429e-08
1.07950000e-07,5.20572258e-08
1.08050000e-07,-3.56493469e-08
1.08150000e-07,5.18045309e-08
1.08250000e-07,-3.55527344e-08
1.08350000e-07,5.15527519e-08
1.08450000e-07,-3.54525987e-08
1.08550000e-07,5.13071090e-08
1.08650000e-07,-3.53518997e-08
1.08750000e-07,5.10648015e-08
1.08850000e-07,-3.52445569e-08
1.08950000e-07,5.08249547e-08
1.09050000e-07,-3.51364325e-08
1.09150000e-07,5.05903270e-08
1.09250000e-07,-3.50247851e-08
1.09350000e-07,5.03572023e-08
1.09450000e-07,-3.49121815e-08
1.09550000e-07,5.01279884e-08
1.09650000e-07,-3.47944649e-08
1.09750000e-07,4.99008653e-08
1.09850000e-07,-3.46780366e-08
1.09950000e-07,4.96770966e-08
1.10000000e-07,-3.33126721e-08
1.10010000e-07,1.15538896e-04
1.10030000e-07,2.45216525e-04
1.10070000e-07,2.66679414e-04
1.10150000e-07,2.58169608e-04
1.10250000e-07,2.58864746e-04
1.10350000e-07,2.54458262e-04
1.10450000e-07,2.53496907e-04
1.10550000e-07,2.50849024e-04
1.10650000e-07,2.49581743e-04
1.10750000e-07,2.47822617e-04
1.10850000e-07,2.46724312e-04
1.10950000e-07,2.45565903e-04
1.11050000e-07,2.44831307e-04
1.11150000e-07,2.44214116e-04
1.11250000e-07,2.43966305e-04
1.11350000e-07,2.43938606e-04
1.11450000e-07,2.44305879e-04
1.11550000e-07,2.44988158e-04
1.11650000e-07,2.46142228e-04
1.11750000e-07,2.47734346e-04
1.11850000e-07,2.49937991e-04
1.11950000e-07,2.52780993e-04
1.12050000e-07,2.56505233e-04
1.12150000e-07,2.61268995e-04
1.12250000e-07,2.67500933e-04
1.12350000e-07,2.75666253e-04
1.12450000e-07,2.86647220e-04
1.12550000e-07,3.01599487e-04
1.12650000e-07,3.22397547e-04
1.12750000e-07,3.51617274e-04
1.12850000e-07,3.93088211e-04
1.12950000e-07,4.52042961e-04
1.13050000e-07,5.35819049e-04
1.13150000e-07,6.54199336e-04
1.13250000e-07,8.42427490e-04
1.13350000e-07,1.07892427e-03
1.13450000e-07,1.40533967e-03
1.13550000e-07,1.84329821e-03
1.13650000e-07,2.42159264e-03
1.13750000e-07,3.16858824e-03
1.13850000e-07,4.11087776e-03
1.13950000e-07,5.27305410e-03
1.14050000e-07,6.67278489e-03
1.14150000e-07,8.32443754e-03
1.14250000e-07,1.02347302e-02
1.14350000e-07,1.24085656e-02
1.14450000e-07,1.48453927e-02
1.14550000e-07,1.75455386e-02
1.14650000e-07,2.05064664e-02
1.14750000e-07,2.37286978e-02
1.14850000e-07,2.72116198e-02
1.14950000e-07,3.09587523e-02
1.15050000e-07,3.49727578e-02
1.15150000e-07,3.92590969e-02
1.15250000e-07,4.38121495e-02
1.15350000e-07,4.86211582e-02
1.15450000e-07,5.36433490e-02
1.15550000e-07,5.89606789e-02
1.15650000e-07,6.56958379e-02
1.15750000e-07,7.58108318e-02
1.15850000e-07,8.98161304e-02
1.15950000e-07,1.09100003e-01
1.16050000e-07,1.35676374e-01
1.16150000e-07,1.71439723e-01
1.16250000e-07,2.15602517e-01
1.16350000e-07,2.57924446e-01
1.16450000e-07,2.86046056e-01
1.16550000e-07,3.04800224e-01
1.16650000e-07,3.22594177e-01
1.16750000e-07,3.41005900e-01
1.16850000e-07,3.59378729e-01
1.16950000e-07,3.77577262e-01
1.17050000e-07,3.95695953e-01
1.17150000e-07,4.13754312e-01
1.17250000e-07,4.31746225e-01
1.17350000e-07,4.49669542e-01
1.17450000e-07,4.67523184e-01
1.17550000e-07,4.85300439e-01
1.17650000e-07,5.02992821e-01
1.17750000e-07,5.20586222e-01
1.17850000e-07,5.38062370e-01
1.17950000e-07,5.55393380e-01
1.18050000e-07,5.72541004e-01
1.18150000e-07,5.89448425e-01
1.18250000e-07,6.06035768e-01
1.18350000e-07,6.22189932e-01
1.18450000e-07,6.37764208e-01
1.18550000e-07,6.52586705e-01
1.18650000e-07,6.66493065e-01
1.18750000e-07,6.79362771e-01
1.18850000e-07,6.91143167e-01
1.18950000e-07,7.01841311e-01
1.19050000e-07,7.11505529e-01
1.19150000e-07,7.20205024e-01
1.19250000e-07,7.28019758e-01
1.19350000e-07,7.35031584e-01
1.19450000e-07,7.41321562e-01
1.19550000e-07,7.46965911e-01
1.19650000e-07,7.52035970e-01
1.19750000e-07,7.56596208e-01
1.19850000e-07,7.60705230e-01
1.19950000e-07,7.64414812e-01
1.20000000e-07,7.66134066e-01
1.20010000e-07,7.65773269e-01
1.20030000e-07,7.65300495e-01
1.20070000e-07,7.65040535e-01
1.20150000e-07,7.64916337e-01
1.20250000e-07,7.64812844e-01
1.20350000e-07,7.64749527e-01
1.20450000e-07,7.64688563e-01
1.20550000e-07,7.64633379e-01
1.20650000e-07,7.64578984e-01
1.20750000e-07,7.64526992e-01
1.20850000e-07,7.64476463e-01
1.20950000e-07,7.64427651e-01
1.21050000e-07,7.64380450e-01
1.21150000e-07,7.64334736e-01
1.21250000e-07,7.64290597e-01
1.21350000e-07,7.64247820e-01
1.21450000e-07,7.64206541e-01
1.21550000e-07,7.64166529e-01
1.21650000e-07,7.64127929e-01
1.21750000e-07,7.64090514e-01
1.21850000e-07,7.64054426e-01
1.21950000e-07,7.64019446e-01
1.22050000e-07,7.63985713e-01
1.22150000e-07,7.63953015e-01
1.22250000e-07,7.63921488e-01
1.22350000e-07,7.63890928e-01
1.22450000e-07,7.63861469e-01
1.22550000e-07,7.63832912e-01
1.22650000e-07,7.63805388e-01
1.22750000e-07,7.63778706e-01
1.22850000e-07,7.63752994e-01
1.22950000e-07,7.63728068e-01
1.23050000e-07,7.63704052e-01
1.23150000e-07,7.63680769e-01
1.23250000e-07,7.63658339e-01
1.23350000e-07,7.63636592e-01
1.23450000e-07,7.63615646e-01
1.23550000e-07,7.63595337e-01
1.23650000e-07,7.63575779e-01
1.23750000e-07,7.63556814e-01
1.23850000e-07,7.63538554e-01
1.23950000e-07,7.63520846e-01
1.24050000e-07,7.63503798e-01
1.24150000e-07,7.63487265e-01
1.24250000e-07,7.63471352e-01
1.24350000e-07,7.63455916e-01
1.24450000e-07,7.63441062e-01
1.24550000e-07,7.63426653e-01
1.24650000e-07,7.63412789e-01
1.24750000e-07,7.63399338e-01
1.24850000e-07,7.63386399e-01
1.24950000e-07,7.63373844e-01
1.25050000e-07,7.63361769e-01
1.25150000e-07,7.63350050e-01
1.25250000e-07,7.63338782e-01
1.25350000e-07,7.63327845e-01
1.25450000e-07,7.63317330e-01
1.25550000e-07,7.63307123e-01
1.25650000e-07,7.63297312e-01
1.25750000e-07,7.63287786e-01
1.25850000e-07,7.63278632e-01
1.25950000e-07,7.63269742e-01
1.26050000e-07,7.63261201e-01
1.26150000e-07,7.63252906e-01
1.26250000e-07,7.63244938e-01
1.26350000e-07,7.63237197e-01
1.26450000e-07,7.63229764e-01
1.26550000e-07,7.63222541e-01
1.26650000e-07,7.63215606e-01
1.26750000e-07,7.63208866e-01
1.26850000e-07,7.63202397e-01
1.26950000e-07,7.63196109e-01
1.27050000e-07,7.63190074e-01
1.27150000e-07,7.63184207e-01
1.27250000e-07,7.63178578e-01
1.27350000e-07,7.63173103e-01
1.27450000e-07,7.63167853e-01
1.27550000e-07,7.63162745e-01
1.27650000e-07,7.63157849e-01
1.27750000e-07,7.63153083e-01
1.27850000e-07,7.63148516e-01
1.27950000e-07,7.63144069e-01
1.28050000e-07,7.63139809e-01
1.28150000e-07,7.63135661e-01
1.28250000e-07,7.63131688e-01
1.28350000e-07,7.63127818e-01
1.28450000e-07,7.63124113e-01
1.28550000e-07,7.63120502e-01
1.28650000e-07,7.63117047e-01
1.28750000e-07,7.63113678e-01
1.28850000e-07,7.63110455e-01
1.28950000e-07,7.63107312e-01
1.29050000e-07,7.63104307e-01
1.29150000e-07,7.63101375e-01
1.29250000e-07,7.63098573e-01
1.29350000e-07,7.63095837e-01
1.29450000e-07,7.63093224e-01
1.29550000e-07,7.63090672e-01
1.29650000e-07,7.63088235e-01
1.29750000e-07,7.63085854e-01
1.29850000e-07,7.63083582e-01
1.29950000e-07,7.63081361e-01
1.30050000e-07,7.63079242e-01
1.30150000e-07,7.63077170e-01
1.30250000e-07,7.63075194e-01
1.30350000e-07,7.63073261e-01
1.30450000e-07,7.63071419e-01
1.30550000e-07,7.63069615e-01
1.30650000e-07,7.63067898e-01
1.30750000e-07,7.63066214e-01
1.30850000e-07,7.63064613e-01
1.30950000e-07,7.63063043e-01
1.31050000e-07,7.63061550e-01
1.31150000e-07,7.63060085e-01
1.31250000e-07,7.63058694e-01
1.31350000e-07,7.63057327e-01
1.31450000e-07,7.63056029e-01
1.31550000e-07,7.63054754e-01
1.31650000e-07,7.63053544e-01
1.31750000e-07,7.63052354e-01
1.31850000e-07,7.63051227e-01
1.31950000e-07,7.63050116e-01
1.32050000e-07,7.63049065e-01
1.32150000e-07,7.63048029e-01
1.32250000e-07,7.63047050e-01
1.32350000e-07,7.63046083e-01
1.32450000e-07,7.63045170e-01
1.32550000e-07,7.63044267e-01
1.32650000e-07,7.63043416e-01
1.32750000e-07,7.63042574e-01
1.32850000e-07,7.63041781e-01
1.32950000e-07,7.63040995e-01
1.33050000e-07,7.63040256e-01
1.33150000e-07,7.63039523e-01
1.33250000e-07,7.63038834e-01
1.33350000e-07,7.63038149e-01
1.33450000e-07,7.63037507e-01
1.33550000e-07,7.63036869e-01
1.33650000e-07,7.63036270e-01
1.33750000e-07,7.63035674e-01
1.33850000e-07,7.63035117e-01
1.33950000e-07,7.63034560e-01
1.34050000e-07,7.63034041e-01
1.34150000e-07,7.63033521e-01
1.34250000e-07,7.63033037e-01
